Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2016,102610,420 W. Ontario Residential Condominium Association,420 432 W. Ontario St.,60654,NEAR NORTH SIDE,Multifamily Housing,82716,1999,1,53,2616540,1021690.8,,,,44,112.3,45.1,113.4,536.6,6.5,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
2016,102585,Chicago State University Campus,9501 South Martin Luther King Drive,60628-1598,ROSELAND,College/University,1170487,1971,12,,59760156.4,66827227,,,,108.1,220.3,114.5,227,14564.6,12.4,41.71825101,-87.61135684,"(41.71825101, -87.61135684)"
2016,102568,Grace Shores,639 - 655 W. Grace Street,60613,LAKE VIEW,Multifamily Housing,52953,1973,1,48,1971951.8,7364422.6,,,,176.3,263,186.7,273.9,754.6,14.3,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2016,102556,Gateway Apartments (Sneider Apartments),7450 N Rogers,60626,ROGERS PARK,Multifamily Housing,90000,2003,1,7,4026337.4,6754994,,,,119.8,218,126.7,222.3,1090.9,12.1,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2016,102552,Palmer Kedzie Condominium Association,3127-45 W Palmer ,60647,LOGAN SQUARE,Multifamily Housing,60000,2005,1,65,1290660.7,2765012,,,,67.6,115.9,69.7,114,384.8,6.4,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2016,102544,Olive-Harvey College,10001 South Woodlawn Ave,60628,PULLMAN,College/University,397700,1981,1,,13543347.1,11007275.2,,,,61.7,136,65.2,139.6,3088.7,7.8,41.71336917,-87.59225911,"(41.71336917, -87.59225911)"
2016,102532,Advocate Trinity Hospital,2320 E. 93rd. Street,60617,CALUMET HEIGHTS,Hospital (General Medical & Surgical),367669,1960,1,50,33997011,57630025.3,,,,249.2,454.9,260.2,466.5,9327.4,25.4,41.72673518,-87.56695195,"(41.72673518, -87.56695195)"
2016,102487,Pine Grove Apartments,3639 N. Pine Grove,60613,LAKE VIEW,Multifamily Housing,100338,1968,1,66,1962336.7,8665903.6,,,,105.9,152.1,113.9,160.4,822,8.2,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2016,102460,Museum of Science and Industry,5700 South Lake Shore Drive,60637,HYDE PARK,Museum,1211750,1893,1,,42022194.3,27129609.9,,,,57.1,132.3,59.3,132.9,9171.5,7.6,41.79055467,-87.58295123,"(41.79055467, -87.58295123)"
2016,102456,"High School/ Middle School/ Sunny and Kovler Gym/ Belfield, Judd, Blaine Hall",5840 South Kenwood Avenue,60637,HYDE PARK,K-12 School,450548,1961,7,3,11670108,1637710,44488677.4,,,128.3,203.9,135.8,213,5192,11.5,41.78855503,-87.59395643,"(41.78855503, -87.59395643)"
2016,102455,Harper Center (Booth School),5807 South Woodlawn Ave.,60637,HYDE PARK,College/University,419312,2004,1,,22454136.6,741380,24038049.6,,,112.6,239,113.8,238.3,5774.2,13.8,41.7891404,-87.59555249,"(41.7891404, -87.59555249)"
2016,102452,Regenstein Library,1100 East 57th Street,60637,HYDE PARK,Library,604950,1971,1,,25630384.4,,43740733.4,22217680.6,,151.4,256.7,153.1,258.8,8799.4,14.5,41.79221307,-87.59994981,"(41.79221307, -87.59994981)"
2016,102451,Abbott,947 E. 58th St.,60637,HYDE PARK,Laboratory,103005,1926,1,,2162361.8,,12799679.7,,,145.3,215.4,157,229.5,1248.4,12.1,41.7881573,-87.60321094,"(41.7881573, -87.60321094)"
2016,102409,Senn Achieve-CPS,5900 N GLENWOOD AVE,60660,EDGEWATER,K-12 School,291204,1912,1,30,13483016.2,24050154.5,,,,128.9,232.1,138,241.7,3762.6,12.9,41.98901511,-87.66668203,"(41.98901511, -87.66668203)"
2016,102408,Mundelein Center- ID#102408,1020 W Sheridan Rd,60626,ROGERS PARK,College/University,206160,1930,1,,9155699.4,14361663.7,,,,114.1,212.6,121.6,220.5,2450.4,11.9,41.99829028,-87.65676288,"(41.99829028, -87.65676288)"
2016,102397,Walsh Park: Walsh Park,1734 North Paulina Street,60622,WEST TOWN,Multifamily Housing,95110,1986,1,53,3595552,2770800,,,,66.9,149.3,69.5,152,809.9,8.5,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
2016,102380,4600 N. Cumberland Condominium Association,4600 N. Cumberland Ave.,60656,OHARE,Multifamily Housing,59706,1974,1,83,1118813.2,3581663.2,,,,78.7,121.8,82.2,123.8,396.5,6.6,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
2016,102368,"Bradley Business Center II,LLC",2500 W Bradley Place,60618,NORTH CENTER,Mixed Use Property,350000,1956,1,95,3829516.2,5345828.6,,,,26.2,50.4,26.2,50.4,992,2.8,41.95030519,-87.69252546,"(41.95030519, -87.69252546)"
2016,102365,Lake View Hi-CPS,4015 N Ashland Ave,60613,LAKE VIEW,K-12 School,266099,1898,1,93,5601767,9956759.6,,,,58.5,105.4,64.9,112.8,1561.4,5.9,41.95525436,-87.66860456,"(41.95525436, -87.66860456)"
2016,102363,LaneTechHS-CPS,2501 W Addison St,60618,NORTH CENTER,K-12 School,713935,1932,1,24,13069560.2,28089124.6,,,,57.7,98.8,64.2,105.7,3900.9,5.5,41.94498741,-87.69077957,"(41.94498741, -87.69077957)"
2016,102362,"Ravenswood Associates, LLC",1945 W. Wilson Ave.,60640,LINCOLN SQUARE,Office,68000,1978,1,73,3081237.3,1709737.6,,,,70.5,168.7,71.9,166.3,658.7,9.7,41.96509261,-87.67778064,"(41.96509261, -87.67778064)"
2016,102340,Grand on Grand Condominium Association,200 W. Grand Ave.,60654,NEAR NORTH SIDE,Multifamily Housing,192102,2004,1,14,6683026.4,10691535.6,,,,90.4,167.7,95,169.8,1799.7,9.4,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
2016,102337,Buena Shores,833 W.Buena Avenue,60613,UPTOWN,Multifamily Housing,185358,1970,1,67,3773208,13624869.8,,,,93.9,141.1,101.6,147.2,1419.2,7.7,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2016,102336,Institute of Cultural Affairs - Greenrise,4750 N Sheridan Road,60640-7528,UPTOWN,Office,182250,1921,1,92,3043295.9,9094298.6,,,,66.6,104.8,71.8,108.4,1044,5.7,41.96865627,-87.65524596,"(41.96865627, -87.65524596)"
2016,102335,Park Shore,4304-12 N. Sheridan Road,60613,UPTOWN,Multifamily Housing,53136,1970,1,100,165226.1,948126.6,,,,21,28.5,22.6,30.2,80.8,1.5,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2016,102332,Truman College,1145 West Wilson Ave,60640,UPTOWN,College/University,954142,1976,3,,25084658.9,22501459.5,,,,49.9,107.3,53.7,111.3,5833.2,6.1,41.9645338,-87.65900659,"(41.9645338, -87.65900659)"
2016,102331,DisneyMagnet-CPS,4140 N Marine Dr,60613,UPTOWN,K-12 School,260140,1971,1,2,16308329.6,5056036.6,,,,82.1,217.3,84.9,220.1,3274.5,12.6,41.95672595,-87.64700522,"(41.95672595, -87.64700522)"
2016,102323,3515 W Franklin,3515 W Franklin Blvd,60624,HUMBOLDT PARK,Multifamily Housing,65208,1927,1,100,737503.8,1199907.1,,,,29.7,54.8,31.4,56.1,199.7,3.1,41.8808242,-87.72327934,"(41.8808242, -87.72327934)"
2016,102309,Schurz High-CPS,3601 N MILWAUKEE AVE,60641,IRVING PARK,K-12 School,455800,1910,1,83,12222193.4,27156757.1,,,,86.4,146.8,92.5,153.1,3695.2,8.1,41.94750755,-87.735506,"(41.94750755, -87.735506)"
2016,102285,Advocate Illinois Masonic Medical Center,836 W. Wellington Avenue,60657,LAKE VIEW,Hospital (General Medical & Surgical),1335452,1908,15,94,79178837.9,123526375.5,,,,151.8,283.3,156.1,285.2,21155.4,15.8,41.93678761,-87.65090588,"(41.93678761, -87.65090588)"
2016,102284,Commonwealth Plaza Condominium Association,330 West Diversey Parkway,60657,LAKE VIEW,Multifamily Housing,502673,1957,2,43,9992659.6,43931680.3,,,,107.3,154.2,118,163.8,4175.3,8.3,41.932938,-87.638753,"(41.932938, -87.638753)"
2016,102283,Presence St Joseph Hospital - Chicago,2900 N Lake Shore Drive,60657,LAKE VIEW,Hospital (General Medical & Surgical),681807,1960,2,47,62319122.3,92007291,,,,226.3,428.7,230,428.2,16373.7,24,41.93498449,-87.63728308,"(41.93498449, -87.63728308)"
2016,102270,2700 Spaulding LLC,"2700-14 N Spaulding, 3300-3312 W. Schubert",60647,LOGAN SQUARE,Multifamily Housing,50000,1920,1,97,156064.9,4549284,,,,94.1,105.3,,,270.4,5.4,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2016,102239,"Lake Park Crescent Associates 1, LP",1061 E 41st Place,60653,OAKLAND,Multifamily Housing,107040,2004,1,16,3002454.2,6972901.3,,,,93.2,156.5,96.1,153.7,923.8,8.6,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2016,102238,Park West Condominium,444 W Fullerton,60614,LINCOLN PARK,Multifamily Housing,192329,1971,1,4,7070902.6,20847524.3,,,,145.2,229.3,159.6,244.4,2410.6,12.5,41.92554767,-87.64131151,"(41.92554767, -87.64131151)"
2016,102232,2800 Lake Shore Drive Condo Association (102232),2800 North Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,757935,1969,1,81,9202911.2,52015772.9,,,,80.8,110.2,89.4,118.2,4459.1,5.9,41.93329168,-87.63716558,"(41.93329168, -87.63716558)"
2016,102160,Block 37,108 N. State Street,60602,LOOP,Multifamily Housing,1019380,2009,1,,50478049.2,9190839.6,,,,58.5,165,58.5,165,9792.3,9.6,41.88349,-87.62793,"(41.88349, -87.62793)"
2016,102157,Prudential Plaza,130 East Randolph & 180 North Stetson,60601,LOOP,Office,2751035,1972,1,88,143340440.2,46743356.1,,,,69.1,181.4,71.4,183.9,28903.4,10.5,41.88494749,-87.62313016,"(41.88494749, -87.62313016)"
2016,102125,Northwestern Medicine 259 East Erie,259 East Erie,60611,NEAR NORTH SIDE,Medical Office,729492,2014,1,,43610921.6,42815967.2,,,,118.5,249.3,118.5,249.3,10312.6,14.1,41.89404425,-87.62041608,"(41.89404425, -87.62041608)"
2016,102091,Superior West Private Residences (101 W Superior),101 W. Superior St.,60614,NEAR NORTH SIDE,Multifamily Housing,111004,2001,1,91,2277649.9,2624713.3,,,,44.2,89.3,47.1,92.4,559.2,5,41.89158015,-87.63783734,"(41.89158015, -87.63783734)"
2016,102083,Pratt Blvd Place Condo Assoc,1645-63 W Pratt condo Assoc,60626,ROGERS PARK,Multifamily Housing,68000,1930,1,86,99685,5475696.9,,,,82,89.2,85.3,92.6,309.3,4.5,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2016,102079,East Bank Club,500 North Kingsbury Street,60654,NEAR NORTH SIDE,Fitness Center/Health Club/Gym,302780,1980,1,,37080012.4,32922599.9,,,,231.2,498.7,232.8,494.9,8583.3,28.3,41.89011705,-87.63932051,"(41.89011705, -87.63932051)"
2016,102032,450 Briar Place Condominium Association,450 W. Briar Pl.,60657,LAKE VIEW,Multifamily Housing,161000,1972,1,72,4851157.7,1968996.6,,,,42.4,107.5,44.2,112.5,998.8,6.2,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2016,102029,Drexel Grand,5220 S Drexel Avenue,60615,HYDE PARK,Multifamily Housing,53092,1926,1,61,1763202.2,1032600,,,,52.7,124.7,56.1,133.9,379.8,7.2,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2016,101999,1415 Lunt Condominium Association,1415 W Lunt Ave,60626,ROGERS PARK,Multifamily Housing,51264,2005,1,83,822312.5,2544787.9,,,,65.7,102.5,68.5,104,286.7,5.6,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2016,101998,TransUnion LLC,555 West Adams,60661,NEAR WEST SIDE,Office,312000,1990,1,,13616602.8,,,,,43.6,137,43.6,137,2509.8,8,41.87897953,-87.64154809,"(41.87897953, -87.64154809)"
2016,101988,205 W. Wacker,205 W Wacker Dr,60606,LOOP,Office,309652,1929,1,88,10154821.7,11718794.8,,,,70.6,142.7,74.7,145.3,2494.2,8.1,41.88638306,-87.63427616,"(41.88638306, -87.63427616)"
2016,101987,20 S. Clark,20 S. Clark Street,60603,LOOP,Office,464592,1970,1,78,26910440.6,,,,,57.9,181.9,60.4,189.7,4960.2,10.7,41.88129971,-87.6311826,"(41.88129971, -87.6311826)"
2016,101981,Woodlawn Terrace,4724-4730 S. Woodlawn Avenue,60615,KENWOOD,Multifamily Housing,58167,1925,1,70,753652.8,5317200.1,,,,104.4,136.7,113.3,144.9,421.3,7.2,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2016,101980,Harold Washington College,30 East Lake Street,60601,LOOP,College/University,345300,1983,1,,17096682.4,1053706.9,,,,52.6,158.7,53.8,161.4,3217.1,9.3,41.88606565,-87.62685764,"(41.88606565, -87.62685764)"
2016,101975,Daley Center,14 East Jackson Blvd.,60604,LOOP,College/University,371257,1930,1,,8834927,16450549.7,,7930908.3,,89.5,142.6,93.9,147.7,2920.2,7.9,41.87849557,-87.62724664,"(41.87849557, -87.62724664)"
2016,101972,150 North Wacker Drive,150 North Wacker Drive,60606,LOOP,Office,265117,1970,1,82,10872208.3,17978718.5,,,,108.8,200,117.9,209.6,2958.9,11.2,41.88476971,-87.63734502,"(41.88476971, -87.63734502)"
2016,101971,Corboy Law Center-ID# 101971,25 E. Pearson St.,60611,NEAR NORTH SIDE,College/University,306560,2004,1,,20699501.9,7420999.9,,,,91.7,237.4,93.8,236.3,4209.5,13.7,41.897139,-87.62708914,"(41.897139, -87.62708914)"
2016,101969,Chicago Temple Building,77 W. Washington,60602,LOOP,Office,238531,1924,1,60,11589973.7,10154268.9,,,,91.2,197.3,98.1,204.6,2675.6,11.2,41.88285519,-87.6306155,"(41.88285519, -87.6306155)"
2016,101968,30 N. Michigan Ave.,30 N. Michigan Ave,60602,LOOP,Office,221987,1914,1,52,14519233.7,9685420.8,,,,109,251.2,114.7,255.3,3190.6,14.4,41.88298879,-87.62497233,"(41.88298879, -87.62497233)"
2016,101961,Inland Steel Building,30 West Monroe,60603,LOOP,Office,300971,1958,1,86,11970834.8,13844109.1,,,,85.8,173.2,91.3,178.2,2941.8,9.8,41.88108964,-87.62858918,"(41.88108964, -87.62858918)"
2016,101960,Chicago Cultural Center,78 E. Washington St.,60602,LOOP,Other - Entertainment/Public Assembly,240000,1897,1,,10484748.4,10032030.7,,,,85.5,181.1,90.8,186.6,2465.4,10.3,41.88386579,-87.62497275,"(41.88386579, -87.62497275)"
2016,101958,17 N. State LLC,17 N. State Street,60602,LOOP,Office,409072,1914,1,88,15281310.8,10707103,,,,63.5,144.8,67.2,147.2,3385.4,8.3,41.8825726,-87.6277938,"(41.8825726, -87.6277938)"
2016,101954,Garland Building,111 N. Wabash Avenue,60602,LOOP,Office,259000,1914,1,46,17614160,14691000,,,,124.7,273.1,124.4,270,4027,15.5,41.88357029,-87.62621336,"(41.88357029, -87.62621336)"
2016,101950,332 Property LLC,332 South Michigan Ave.,60604,LOOP,Office,529401,1910,1,72,19762791.9,26584172.7,,,,87.5,169.9,94.1,176.9,5054.7,9.5,41.87724917,-87.6247034,"(41.87724917, -87.6247034)"
2016,101943,303 West Madison,303 West Madison,60606,LOOP,Office,345450,1987,1,83,19890929.6,,,,,57.6,180.8,57.6,180.8,3666.3,10.6,41.88191292,-87.63561095,"(41.88191292, -87.63561095)"
2016,101942,Nordstrom #220 Michigan Avenue,55 E Grand Ave,60611,NEAR NORTH SIDE,Retail Store,349978,2000,1,59,20528676.7,3107094.1,,,,67.5,193.5,67.7,194.1,3960.7,11.3,41.89129703,-87.6260419,"(41.89129703, -87.6260419)"
2016,101940,Mallers Building LLC,5 S. Wabash Ave.,60603,LOOP,Enclosed Mall,315000,1912,1,,15841738.6,6176166,,,,69.9,178.5,68.2,173.1,3248,10.3,41.88185833,-87.62566994,"(41.88185833, -87.62566994)"
2016,101935,500 N Michigan,500 N Michigan,60611,NEAR NORTH SIDE,Office,390965,1968,1,66,26299545.9,,,,,67.3,211.2,71.2,223.5,4847.6,12.4,41.89117131,-87.62469712,"(41.89117131, -87.62469712)"
2016,101934,"321 N. Clark Property, LLC",321 North Clark,60654,NEAR NORTH SIDE,Office,1025053,1987,1,83,58913878,,,,,57.5,180.5,57.8,181.5,10859.1,10.6,41.88827025,-87.6306007,"(41.88827025, -87.6306007)"
2016,101929,"200 S. Michigan, LLC",200 S. Michigan Ave.,60604,LOOP,Office,421232,1958,1,82,15937619.2,12474837.6,,9300432.2,,89.5,172,91.1,173.8,4090.4,9.7,41.87931324,-87.62491915,"(41.87931324, -87.62491915)"
2016,101924,"018110 - Union Tower, LLC",550 West Van Buren,60607,NEAR WEST SIDE,Office,362261.7,2001,1,92,23947695.2,,,,,66.1,207.6,67,210.4,4414.1,12.2,41.876786,-87.641142,"(41.876786, -87.641142)"
2016,101920,Wrigley Building,400 N Michigan Avenue,60611,NEAR NORTH SIDE,Office,620360,1921,1,77,24224012.6,32684162.4,,,,91.7,177.9,98.2,184.7,6201,10,41.89006564,-87.62518362,"(41.89006564, -87.62518362)"
2016,101919,Marquette Building,140 South Dearborn Street,60603,LOOP,Office,372265,1895,1,74,23367767.8,3329400.2,,7282415.9,,91.3,226.1,92.2,233.4,4867.8,13.1,41.87977522,-87.62973114,"(41.87977522, -87.62973114)"
2016,101918,205 West Randolph Street,205 W. Randolph Street,60606,LOOP,Office,207507,1914,1,58,15905078.9,858864.6,,,,80.8,245,83.1,252.1,2977.3,14.3,41.8841105,-87.63418465,"(41.8841105, -87.63418465)"
2016,101913,Chicago Transit Authority - 567 W Lake Street,567 W. Lake Street,60661,NEAR WEST SIDE,Office,434052,2004,1,84,21497353.8,7735927.2,,,,67.3,174.2,68.8,174.7,4373.3,10.1,41.88528144,-87.64234829,"(41.88528144, -87.64234829)"
2016,101912,550 West Washington,550 West Washington,60661,NEAR WEST SIDE,Office,392503,2000,1,92,22445128.9,,,,,57.2,179.6,57.2,179.6,4137.1,10.5,41.88353377,-87.6416697,"(41.88353377, -87.6416697)"
2016,101910,Michael A. Bilandic Building,160 N. LaSalle St.,60601,LOOP,Office,445145,1920,1,80,18037029.6,12480415.8,,,,68.6,156.7,71.7,158.4,3987.5,9,41.88474397,-87.63249596,"(41.88474397, -87.63249596)"
2016,101907,225 West Washington,225 West Washington,60606,LOOP,Office,539705,1987,1,69,35402741.4,,,,,65.6,206,67.2,210.9,6525.5,12.1,41.88285621,-87.63499083,"(41.88285621, -87.63499083)"
2016,101901,Hotel Allegro,171 W Randolph St,60601,LOOP,Hotel,383168,1926,1,47,11236715.7,38042241.6,,20261503.9,,181.5,249.2,183.6,251.7,5159.6,13.5,41.8841082,-87.63304764,"(41.8841082, -87.63304764)"
2016,101900,"WASHINGTON FRANKLIN, LLC",309 W. WASHINGTON ST,60606,LOOP,Office,105313,1922,1,82,4576768.1,3987604.3,,,,81.3,176.2,85.5,177.6,1055.4,10,41.88299541,-87.63565914,"(41.88299541, -87.63565914)"
2016,101899,6830 N SHERIDAN RD,6830 N SHERIDAN ,60626,ROGERS PARK,Multifamily Housing,64264,1967,1,80,1112943.2,4731911.9,,,,91,131.7,96.4,135.9,457.1,7.1,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2016,101891,224 South Michigan Avenue,224 South Michigan Avenue,60604,LOOP,Office,412504,1904,1,89,20699631.6,9906120.5,,,,74.2,182.8,77.7,185.1,4341.5,10.5,41.87862405,-87.62489066,"(41.87862405, -87.62489066)"
2016,101889,333 North Michigan,333 North Michigan Ave,60601,LOOP,Office,354146,1928,1,85,9392355.7,17863699.2,,,,77,136.2,80.7,138.2,2680,7.6,41.88764029,-87.62452335,"(41.88764029, -87.62452335)"
2016,101887,USG Building,550 W. Adams,60661,NEAR WEST SIDE,Office,509038,2006,1,85,27868441.5,669805.5,,,,56.1,173.3,56.4,174.3,5172.3,10.2,41.87954979,-87.64173979,"(41.87954979, -87.64173979)"
2016,101883,Omni Hotel,676 N Michigan Ave,60611,NEAR NORTH SIDE,Hotel,440281,1990,1,16,43383000,7841549.8,,,,116.3,328.1,117.8,332.6,8412.9,19.1,41.89472393,-87.62492502,"(41.89472393, -87.62492502)"
2016,101881,25 E Washington,25 East Washington Street,60602,LOOP,Office,488324,1914,1,94,16488121.5,,6448125.4,,,47,121.9,48.2,122.3,3467.3,7.1,41.8829176,-87.62666864,"(41.8829176, -87.62666864)"
2016,101878,200 West Jackson Boulevard Building,200 West Jackson Blvd.,60606,LOOP,Office,545162,1971,1,90,14330157.7,21555024.9,,9269000,,82.8,141.1,86.1,144.5,4274.7,7.8,41.87843672,-87.63410024,"(41.87843672, -87.63410024)"
2016,101876,55 E Jackson Blvd,55 E Jackson Blvd,60604,LOOP,Office,451233,1963,1,41,32819314.9,27534362.9,,,,133.8,292.5,141.9,301.1,7511.8,16.6,41.8780063,-87.62558458,"(41.8780063, -87.62558458)"
2016,101874,CW GLL 444 N. Michigan,444 N. Michigan Avenue,60611,NEAR NORTH SIDE,Office,517115,1976,1,49,42479058.8,55860.9,,,,82.3,258.1,86.6,271.8,7832.8,15.1,41.89069402,-87.62477656,"(41.89069402, -87.62477656)"
2016,101873,24 W. Randolph,24 W. Randolph,60601,LOOP,Performing Arts,83411,1926,1,,9687125.2,499784,,2226227.9,,148.8,397.7,155.1,422.3,,,41.88484989,-87.62883162,"(41.88484989, -87.62883162)"
2016,101872,100 North LaSalle,100 North LaSalle Street,60602,LOOP,Office,160475,1927,1,77,7860552,2233045.1,,,,62.9,168.4,63.8,167.5,1567.5,9.8,41.88343043,-87.63249784,"(41.88343043, -87.63249784)"
2016,101871,123 N Wacker,123 N Wacker,60606,LOOP,Office,587815,1986,1,83,33002501.8,,,,,56.1,176.3,57.3,179.9,6083.1,10.3,41.88411984,-87.63649725,"(41.88411984, -87.63649725)"
2016,101869,Hotel Chicago,333 N. Dearborn,60654,NEAR NORTH SIDE,Hotel,222154,1960,1,27,9169821.7,6924118.9,,12660059.9,6971899.9,160.8,257.1,163.8,261.5,3188.1,14.4,41.88833261,-87.62950362,"(41.88833261, -87.62950362)"
2016,101868,300 South Wacker Property LLC,300 South Wacker Drive,60606,LOOP,Office,600713,1971,1,87,26969410.2,18350392.1,,,,75.4,173,79.5,175.7,5945.7,9.9,41.87767066,-87.6371323,"(41.87767066, -87.6371323)"
2016,101867,125 South Wacker,125 S Wacker Drive,60606,LOOP,Office,650364,1974,1,88,30176816.4,,,,,46.4,145.7,46.4,145.7,5562.2,8.6,41.8797333,-87.63641137,"(41.8797333, -87.63641137)"
2016,101865,100/150 S. Wacker,150 South Wacker,60606,LOOP,Office,1281114,1971,1,82,65649916.7,43444584.4,,,,85.2,196.5,89.6,201.2,14408.2,11.2,41.87965675,-87.63746431,"(41.87965675, -87.63746431)"
2016,101862,101 North Wacker,101 North Wacker Drive,60606,LOOP,Office,663093,1980,1,78,51040619.8,629482.8,,,,77.9,242.7,79.1,246.3,9441.3,14.2,41.88356984,-87.6364138,"(41.88356984, -87.6364138)"
2016,101856,111 West Jackson,111 West Jackson Blvd,606043589,LOOP,Office,671697,1962,1,83,27384756.4,21517285,,16929612.5,,98,186.9,100.5,189.6,7082.7,10.5,41.87784862,-87.63130907,"(41.87784862, -87.63130907)"
2016,136887,3594,5050 S Kedzie Ave,60632,GAGE PARK,Retail Store,118816,1982,1,54,6065079.1,6288200,,,,104,215.9,109.2,215.2,1451.9,12.2,41.80188308,-87.70454381,"(41.80188308, -87.70454381)"
2016,136845,US Bank -- Englewood,815 W 63rd Street ,60655,ENGLEWOOD,Bank Branch,63034,1920,1,43,2503371.8,2732200.1,,,,83.1,170.2,88,174.3,606.5,9.6,41.77942036,-87.64553778,"(41.77942036, -87.64553778)"
2016,136784,Columbus Manor Nursing Home,5107 W. Jackson Blvd.,60644,AUSTIN,Other - Lodging/Residential,50371,1959,5,,,,,,,,,,,,,41.87643089,-87.75408077,"(41.87643089, -87.75408077)"
2016,136487,Friend Center,800 E. 55th St.,60637,HYDE PARK,Medical Office,73327,1963,1,,,,,,,,,,,,,41.79554344,-87.60569126,"(41.79554344, -87.60569126)"
2016,136212,Harris School,1155 East 60th St,60637,WOODLAWN,College/University,185815,1954,1,,8914395.9,,8653765.6,,,94.5,206.7,98.5,211.5,2217.7,11.9,41.78539914,-87.59716197,"(41.78539914, -87.59716197)"
2016,135812,6420 W Fullerton at Bricktown Square,6420 W Fullerton,60707,BELMONT CRAGIN,Strip Mall,137310,1987,1,,9944587.9,2955700.9,,,,94,250,95.7,251.8,1990,14.5,41.92370848,-87.78593161,"(41.92370848, -87.78593161)"
2016,135716,"Centrum Partners, LLC",225 W. Hubbard St.,60654,NEAR NORTH SIDE,Other,55000,1925,1,,2448365.9,250383,,,,49.1,144.6,49.8,145.3,464.6,8.4,41.88994335,-87.63529975,"(41.88994335, -87.63529975)"
2016,135660,Webster Square Apartments,558 w. Webster Ave,60614,LINCOLN PARK,Multifamily Housing,77966,2014,1,,2971589.3,1966944.5,,,,63.3,146.2,64.9,147.8,652.2,8.4,41.9218859,-87.64289415,"(41.9218859, -87.64289415)"
